id,cine_id,numero,capacidad,tipo_sala
18545,2073,10,120,2D
18546,2074,1,120,2D
18547,2074,2,180,2D
18548,2074,3,120,2D
18549,2074,4,80,2D
18550,2074,5,80,XD
18551,2074,6,120,2D
18552,2074,7,120,3D
18553,2074,8,100,2D
18554,2074,9,100,2D
18555,2075,1,160,2D
18556,2075,2,80,2D
18557,2075,3,140,XD
18558,2075,4,100,IMAX
18559,2075,5,180,2D
18560,2075,6,80,2D
18561,2075,7,140,3D
18562,2076,1,160,2D
18563,2076,2,140,2D
18564,2076,3,140,2D
18565,2076,4,100,2D
18566,2076,5,120,2D
18567,2076,6,80,2D
18568,2076,7,80,2D
18569,2076,8,100,2D
18570,2077,1,120,3D
18571,2077,2,180,2D
18572,2077,3,120,XD
18573,2077,4,120,2D
18574,2077,5,80,XD
18575,2077,6,120,3D
18576,2077,7,100,XD
18577,2077,8,180,2D
18578,2077,9,160,2D
18579,2077,10,140,2D
18580,2077,11,120,IMAX
18581,2078,1,160,2D
18582,2078,2,80,3D
18583,2078,3,120,3D
18584,2078,4,80,2D
18585,2078,5,120,3D
18586,2078,6,140,2D
18587,2079,1,100,XD
18588,2079,2,120,IMAX
18589,2079,3,80,2D
18590,2079,4,120,2D
18591,2079,5,100,IMAX
18592,2079,6,180,3D
18593,2079,7,180,2D
18594,2080,1,180,IMAX
18595,2080,2,180,2D
18596,2080,3,140,2D
18597,2080,4,160,2D
18598,2080,5,180,2D
18599,2080,6,100,IMAX
18600,2080,7,80,2D
18601,2081,1,100,3D
18602,2081,2,80,3D
18603,2081,3,180,2D
18604,2081,4,160,2D
18605,2081,5,100,2D
18606,2081,6,160,2D
18607,2081,7,140,2D
18608,2081,8,100,2D
18609,2081,9,120,2D
18610,2081,10,180,3D
18611,2081,11,140,3D
18612,2081,12,120,IMAX
18613,2082,1,180,3D
18614,2082,2,140,IMAX
18615,2082,3,120,2D
18616,2082,4,180,2D
18617,2082,5,180,XD
18618,2082,6,160,IMAX
18619,2082,7,180,2D
18620,2082,8,160,XD
18621,2082,9,140,XD
18622,2083,1,80,2D
18623,2083,2,80,3D
18624,2083,3,180,IMAX
18625,2083,4,120,IMAX
18626,2083,5,140,IMAX
18627,2083,6,160,2D
18628,2083,7,120,IMAX
18629,2083,8,140,2D
18630,2083,9,160,2D
18631,2083,10,180,XD
18632,2084,1,120,3D
18633,2084,2,100,IMAX
18634,2084,3,80,2D
18635,2084,4,180,2D
18636,2084,5,140,2D
18637,2084,6,160,IMAX
18638,2084,7,80,2D
18639,2084,8,80,3D
18640,2084,9,140,2D
18641,2084,10,120,3D
18642,2085,1,140,IMAX
18643,2085,2,120,3D
18644,2085,3,140,2D
18645,2085,4,120,2D
18646,2085,5,160,XD
18647,2085,6,180,3D
18648,2086,1,160,2D
18649,2086,2,80,2D
18650,2086,3,100,XD
18651,2086,4,180,2D
18652,2086,5,120,2D
18653,2086,6,100,2D
18654,2086,7,120,2D
18655,2086,8,100,2D
18656,2086,9,120,2D
18657,2086,10,160,2D
18658,2086,11,120,XD
18659,2087,1,160,2D
18660,2087,2,80,2D
18661,2087,3,180,2D
18662,2087,4,100,2D
18663,2087,5,160,2D
18664,2087,6,80,XD
18665,2087,7,140,2D
18666,2087,8,120,2D
18667,2087,9,160,3D
18668,2087,10,100,IMAX
18669,2088,1,140,2D
18670,2088,2,140,2D
18671,2088,3,140,2D
18672,2088,4,80,2D
18673,2088,5,160,2D
18674,2088,6,180,2D
18675,2089,1,100,XD
18676,2089,2,100,IMAX
18677,2089,3,100,2D
18678,2089,4,180,2D
18679,2089,5,140,IMAX
18680,2089,6,140,2D
18681,2090,1,120,2D
18682,2090,2,180,2D
18683,2090,3,120,3D
18684,2090,4,120,2D
18685,2090,5,140,2D
18686,2090,6,160,3D
18687,2091,1,140,2D
18688,2091,2,80,XD
18689,2091,3,180,2D
18690,2091,4,80,2D
18691,2091,5,120,2D
18692,2091,6,80,XD
18693,2092,1,180,XD
18694,2092,2,100,2D
18695,2092,3,160,XD
18696,2092,4,100,3D
18697,2092,5,120,IMAX
18698,2092,6,140,2D
18699,2092,7,120,3D
18700,2093,1,140,2D
18701,2093,2,160,2D
18702,2093,3,160,IMAX
18703,2093,4,160,2D
18704,2093,5,100,2D
18705,2093,6,140,2D
18706,2094,1,160,2D
18707,2094,2,180,2D
18708,2094,3,140,2D
18709,2094,4,120,XD
18710,2094,5,80,2D
18711,2094,6,120,IMAX
18712,2094,7,120,2D
18713,2094,8,80,2D
18714,2095,1,180,3D
18715,2095,2,100,2D
18716,2095,3,80,2D
18717,2095,4,160,3D
18718,2095,5,140,2D
18719,2095,6,140,2D
18720,2096,1,100,2D
18721,2096,2,120,2D
18722,2096,3,140,XD
18723,2096,4,100,2D
18724,2096,5,120,XD
18725,2096,6,180,IMAX
18726,2096,7,120,2D
18727,2096,8,120,2D
18728,2097,1,180,2D
18729,2097,2,180,2D
18730,2097,3,140,XD
18731,2097,4,80,IMAX
18732,2097,5,80,IMAX
18733,2097,6,120,2D
18734,2097,7,80,IMAX
18735,2098,1,160,XD
18736,2098,2,120,3D
18737,2098,3,140,2D
18738,2098,4,120,2D
18739,2098,5,100,2D
18740,2098,6,180,2D
18741,2098,7,180,IMAX
18742,2098,8,160,2D
18743,2098,9,100,2D
18744,2098,10,100,2D
18745,2098,11,180,2D
18746,2098,12,140,IMAX
18747,2099,1,80,XD
18748,2099,2,160,2D
18749,2099,3,140,2D
18750,2099,4,80,2D
18751,2099,5,160,2D
18752,2099,6,160,IMAX
18753,2099,7,100,2D
18754,2099,8,160,XD
18755,2100,1,120,XD
18756,2100,2,80,2D
18757,2100,3,100,2D
18758,2100,4,100,2D
18759,2100,5,180,2D
18760,2100,6,100,2D
18761,2100,7,100,2D
18762,2100,8,180,2D
18763,2101,1,160,2D
18764,2101,2,80,2D
18765,2101,3,140,2D
18766,2101,4,80,3D
18767,2101,5,140,2D
18768,2101,6,160,2D
18769,2101,7,160,2D
18770,2101,8,100,3D
18771,2101,9,100,3D
18772,2101,10,180,2D
18773,2101,11,120,IMAX
18774,2101,12,160,XD
18775,2102,1,160,3D
18776,2102,2,100,2D
18777,2102,3,120,3D
18778,2102,4,120,2D
18779,2102,5,80,2D
18780,2102,6,120,3D
18781,2102,7,140,2D
18782,2102,8,160,2D
18783,2102,9,100,2D
18784,2102,10,120,2D
18785,2102,11,180,XD
18786,2102,12,160,2D
18787,2103,1,100,3D
18788,2103,2,120,IMAX
18789,2103,3,120,2D
18790,2103,4,80,XD
18791,2103,5,80,2D
18792,2103,6,180,2D
18793,2103,7,100,2D
18794,2103,8,160,2D
18795,2103,9,180,2D
18796,2103,10,120,2D
18797,2104,1,180,2D
18798,2104,2,160,2D
18799,2104,3,180,3D
18800,2104,4,120,2D
18801,2104,5,80,2D
18802,2104,6,80,3D
18803,2104,7,140,IMAX
18804,2105,1,160,2D
18805,2105,2,120,2D
18806,2105,3,140,2D
18807,2105,4,80,2D
18808,2105,5,80,2D
18809,2105,6,180,2D
18810,2106,1,80,2D
18811,2106,2,180,2D
18812,2106,3,100,2D
18813,2106,4,160,2D
18814,2106,5,120,2D
18815,2106,6,100,IMAX
18816,2106,7,180,2D
18817,2106,8,120,2D
18818,2106,9,100,XD
18819,2107,1,180,XD
18820,2107,2,140,2D
18821,2107,3,80,IMAX
18822,2107,4,140,2D
18823,2107,5,140,2D
18824,2107,6,180,2D
18825,2107,7,120,2D
18826,2107,8,160,2D
18827,2107,9,160,2D
18828,2107,10,120,3D
18829,2107,11,160,2D
18830,2107,12,180,2D
18831,2108,1,180,2D
18832,2108,2,180,XD
18833,2108,3,180,2D
18834,2108,4,180,2D
18835,2108,5,80,2D
18836,2108,6,180,XD
18837,2108,7,80,2D
18838,2108,8,140,2D
18839,2109,1,120,2D
18840,2109,2,80,2D
18841,2109,3,140,IMAX
18842,2109,4,160,2D
18843,2109,5,160,2D
18844,2109,6,100,3D
18845,2109,7,140,2D
18846,2109,8,120,3D
18847,2109,9,100,3D
18848,2109,10,120,2D
18849,2110,1,80,3D
18850,2110,2,160,2D
18851,2110,3,160,2D
18852,2110,4,120,2D
18853,2110,5,140,XD
18854,2110,6,180,IMAX
18855,2110,7,180,2D
18856,2111,1,100,2D
18857,2111,2,160,XD
18858,2111,3,160,3D
18859,2111,4,120,2D
18860,2111,5,180,IMAX
18861,2111,6,160,2D
18862,2111,7,140,2D
18863,2111,8,180,2D
18864,2112,1,100,XD
18865,2112,2,160,3D
18866,2112,3,120,3D
18867,2112,4,80,2D
18868,2112,5,160,XD
18869,2112,6,80,2D
18870,2112,7,120,2D
18871,2112,8,160,2D
18872,2113,1,180,2D
18873,2113,2,100,2D
18874,2113,3,100,2D
18875,2113,4,120,2D
18876,2113,5,160,3D
18877,2113,6,100,2D
18878,2113,7,100,2D
18879,2113,8,120,2D
18880,2113,9,120,IMAX
18881,2113,10,140,3D
18882,2114,1,140,2D
18883,2114,2,180,2D
18884,2114,3,160,2D
18885,2114,4,80,2D
18886,2114,5,160,XD
18887,2114,6,180,2D
18888,2114,7,180,2D
18889,2114,8,120,IMAX
18890,2115,1,120,2D
18891,2115,2,140,3D
18892,2115,3,120,IMAX
18893,2115,4,80,3D
18894,2115,5,120,2D
18895,2115,6,80,IMAX
18896,2115,7,180,2D
18897,2115,8,80,XD
18898,2115,9,180,IMAX
18899,2116,1,180,2D
18900,2116,2,160,IMAX
18901,2116,3,180,2D
18902,2116,4,100,2D
18903,2116,5,160,XD
18904,2116,6,180,2D
18905,2116,7,140,2D
18906,2117,1,160,IMAX
18907,2117,2,180,2D
18908,2117,3,120,IMAX
18909,2117,4,160,3D
18910,2117,5,100,2D
18911,2117,6,120,2D
18912,2117,7,140,2D
18913,2117,8,180,2D
18914,2117,9,120,XD
18915,2118,1,80,2D
18916,2118,2,140,3D
18917,2118,3,80,2D
18918,2118,4,100,3D
18919,2118,5,180,2D
18920,2118,6,140,XD
18921,2118,7,100,2D
18922,2118,8,100,2D
18923,2118,9,180,2D
18924,2118,10,140,2D
18925,2119,1,180,3D
18926,2119,2,100,2D
18927,2119,3,80,2D
18928,2119,4,100,3D
18929,2119,5,120,2D
18930,2119,6,180,3D
18931,2119,7,180,3D
18932,2119,8,100,2D
18933,2119,9,140,2D
18934,2119,10,80,IMAX
18935,2120,1,100,2D
18936,2120,2,120,2D
18937,2120,3,120,2D
18938,2120,4,160,2D
18939,2120,5,140,IMAX
18940,2120,6,180,2D
18941,2120,7,160,3D
18942,2120,8,100,2D
18943,2120,9,100,2D
18944,2120,10,100,XD
18945,2121,1,180,2D
18946,2121,2,120,2D
18947,2121,3,100,2D
18948,2121,4,140,IMAX
18949,2121,5,100,2D
18950,2121,6,100,2D
18951,2121,7,120,3D
18952,2121,8,100,2D
18953,2121,9,160,IMAX
18954,2121,10,100,2D
18955,2121,11,180,2D
18956,2121,12,180,2D
18957,2122,1,80,3D
18958,2122,2,180,3D
18959,2122,3,80,IMAX
18960,2122,4,160,2D
18961,2122,5,180,XD
18962,2122,6,180,2D
18963,2122,7,80,2D
18964,2123,1,180,3D
18965,2123,2,80,2D
18966,2123,3,120,2D
18967,2123,4,80,2D
18968,2123,5,180,IMAX
18969,2123,6,120,2D
18970,2123,7,100,2D
18971,2123,8,120,2D
18972,2123,9,80,2D
18973,2123,10,100,2D
18974,2123,11,120,2D
18975,2123,12,80,XD
18976,2124,1,180,IMAX
18977,2124,2,180,2D
18978,2124,3,120,3D
18979,2124,4,140,2D
18980,2124,5,160,2D
18981,2124,6,120,2D
18982,2124,7,100,3D
18983,2124,8,120,3D
18984,2124,9,120,IMAX
18985,2124,10,120,3D
18986,2124,11,160,2D
18987,2125,1,160,IMAX
18988,2125,2,160,2D
18989,2125,3,100,2D
18990,2125,4,100,2D
18991,2125,5,80,IMAX
18992,2125,6,80,XD
18993,2125,7,100,2D
18994,2125,8,180,3D
18995,2125,9,100,2D
18996,2125,10,100,2D
18997,2125,11,160,XD
18998,2125,12,100,2D
18999,2126,1,160,XD
19000,2126,2,120,IMAX
19001,2126,3,180,2D
19002,2126,4,160,2D
19003,2126,5,160,2D
19004,2126,6,160,XD
19005,2126,7,120,XD
19006,2126,8,100,2D
19007,2126,9,160,XD
19008,2126,10,160,2D
19009,2126,11,140,2D
19010,2126,12,180,2D
19011,2127,1,120,2D
19012,2127,2,160,3D
19013,2127,3,160,2D
19014,2127,4,80,2D
19015,2127,5,140,2D
19016,2127,6,100,2D
19017,2127,7,100,IMAX
19018,2127,8,120,3D
19019,2127,9,120,IMAX
19020,2127,10,80,2D
19021,2127,11,100,2D
19022,2127,12,80,XD
19023,2128,1,80,2D
19024,2128,2,180,IMAX
19025,2128,3,140,2D
19026,2128,4,100,IMAX
19027,2128,5,100,2D
19028,2128,6,120,2D
19029,2128,7,120,2D
19030,2128,8,100,2D
19031,2128,9,100,3D
19032,2128,10,120,2D
19033,2128,11,180,2D
19034,2128,12,100,2D
19035,2129,1,80,2D
19036,2129,2,160,2D
19037,2129,3,100,2D
19038,2129,4,80,2D
19039,2129,5,160,2D
19040,2129,6,180,2D
19041,2129,7,80,2D
19042,2130,1,100,2D
19043,2130,2,180,2D
19044,2130,3,180,2D
19045,2130,4,180,2D
19046,2130,5,140,2D
19047,2130,6,140,2D
19048,2130,7,80,3D
19049,2130,8,140,2D
19050,2130,9,180,3D
19051,2130,10,160,2D
19052,2130,11,140,2D
19053,2131,1,120,2D
19054,2131,2,140,2D
19055,2131,3,140,3D
19056,2131,4,80,IMAX
19057,2131,5,100,2D
19058,2131,6,180,2D
19059,2131,7,140,2D
19060,2131,8,80,IMAX
19061,2131,9,100,3D
19062,2131,10,140,2D
19063,2132,1,120,2D
19064,2132,2,120,2D
19065,2132,3,140,IMAX
19066,2132,4,80,2D
19067,2132,5,180,2D
19068,2132,6,80,XD
19069,2132,7,180,2D
19070,2133,1,140,2D
19071,2133,2,180,XD
19072,2133,3,140,2D
19073,2133,4,140,2D
19074,2133,5,140,3D
19075,2133,6,180,2D
19076,2134,1,120,2D
19077,2134,2,140,2D
19078,2134,3,180,IMAX
19079,2134,4,120,2D
19080,2134,5,80,IMAX
19081,2134,6,100,XD
19082,2134,7,140,2D
19083,2134,8,140,IMAX
19084,2134,9,80,3D
19085,2135,1,180,2D
19086,2135,2,160,XD
19087,2135,3,180,2D
19088,2135,4,140,2D
19089,2135,5,100,2D
19090,2135,6,180,2D
19091,2135,7,140,2D
19092,2135,8,140,IMAX
19093,2135,9,120,2D
19094,2135,10,180,2D
19095,2135,11,100,2D
19096,2136,1,120,XD
19097,2136,2,100,2D
19098,2136,3,80,XD
19099,2136,4,80,IMAX
19100,2136,5,80,2D
19101,2136,6,160,IMAX
19102,2136,7,120,3D
19103,2136,8,140,XD
19104,2136,9,100,3D
19105,2136,10,160,2D
19106,2136,11,100,XD
19107,2136,12,140,3D
19108,2137,1,180,2D
19109,2137,2,160,2D
19110,2137,3,180,2D
19111,2137,4,120,2D
19112,2137,5,120,2D
19113,2137,6,140,2D
19114,2137,7,80,2D
19115,2137,8,180,2D
19116,2137,9,140,2D
19117,2138,1,120,2D
19118,2138,2,140,2D
19119,2138,3,120,IMAX
19120,2138,4,160,2D
19121,2138,5,140,3D
19122,2138,6,100,2D
19123,2138,7,160,2D
19124,2138,8,80,2D
19125,2139,1,140,2D
19126,2139,2,100,2D
19127,2139,3,140,IMAX
19128,2139,4,140,2D
19129,2139,5,120,2D
19130,2139,6,140,2D
19131,2139,7,120,2D
19132,2139,8,80,2D
19133,2139,9,80,2D
19134,2140,1,100,3D
19135,2140,2,100,2D
19136,2140,3,180,2D
19137,2140,4,100,IMAX
19138,2140,5,180,XD
19139,2140,6,180,2D
19140,2140,7,120,2D
19141,2140,8,80,2D
19142,2140,9,180,2D
19143,2140,10,180,2D
19144,2140,11,120,2D
19145,2140,12,100,3D
19146,2141,1,120,IMAX
19147,2141,2,140,2D
19148,2141,3,120,3D
19149,2141,4,100,2D
19150,2141,5,180,2D
19151,2141,6,120,2D
19152,2141,7,80,IMAX
19153,2142,1,80,IMAX
19154,2142,2,160,2D
19155,2142,3,100,2D
19156,2142,4,120,IMAX
19157,2142,5,80,2D
19158,2142,6,140,IMAX
19159,2142,7,120,2D
19160,2142,8,100,2D
19161,2142,9,100,2D
19162,2142,10,140,2D
19163,2142,11,100,2D
19164,2143,1,160,3D
19165,2143,2,120,XD
19166,2143,3,80,2D
19167,2143,4,120,2D
19168,2143,5,80,IMAX
19169,2143,6,80,2D
19170,2143,7,120,XD
19171,2143,8,140,IMAX
19172,2143,9,80,2D
19173,2143,10,160,IMAX
19174,2144,1,140,2D
19175,2144,2,180,3D
19176,2144,3,140,2D
19177,2144,4,140,IMAX
19178,2144,5,140,3D
19179,2144,6,140,3D
19180,2145,1,80,XD
19181,2145,2,80,2D
19182,2145,3,80,IMAX
19183,2145,4,80,2D
19184,2145,5,120,2D
19185,2145,6,180,IMAX
19186,2146,1,80,2D
19187,2146,2,100,3D
19188,2146,3,140,2D
19189,2146,4,80,2D
19190,2146,5,120,XD
19191,2146,6,120,2D
19192,2146,7,80,IMAX
19193,2147,1,120,2D
19194,2147,2,100,3D
19195,2147,3,180,3D
19196,2147,4,160,2D
19197,2147,5,100,IMAX
19198,2147,6,80,2D
19199,2147,7,140,2D
19200,2147,8,100,XD
19201,2147,9,80,IMAX
19202,2147,10,100,2D
19203,2147,11,160,2D
19204,2147,12,100,2D
19205,2148,1,80,3D
19206,2148,2,100,2D
19207,2148,3,160,XD
19208,2148,4,160,XD
19209,2148,5,180,3D
19210,2148,6,80,2D
19211,2148,7,80,XD
19212,2149,1,80,2D
19213,2149,2,120,XD
19214,2149,3,80,2D
19215,2149,4,80,2D
19216,2149,5,180,2D
19217,2149,6,140,2D
19218,2150,1,100,2D
19219,2150,2,80,2D
19220,2150,3,120,2D
19221,2150,4,100,2D
19222,2150,5,180,3D
19223,2150,6,120,2D
19224,2150,7,180,2D
19225,2150,8,120,2D
19226,2150,9,180,2D
19227,2150,10,180,IMAX
19228,2150,11,80,IMAX
19229,2150,12,80,2D
19230,2151,1,80,3D
19231,2151,2,160,2D
19232,2151,3,120,2D
19233,2151,4,120,XD
19234,2151,5,80,2D
19235,2151,6,100,2D
19236,2151,7,140,2D
19237,2152,1,180,2D
19238,2152,2,80,2D
19239,2152,3,140,2D
19240,2152,4,120,2D
19241,2152,5,100,2D
19242,2152,6,100,2D
19243,2152,7,180,3D
19244,2152,8,80,2D
19245,2153,1,100,2D
19246,2153,2,80,IMAX
19247,2153,3,120,IMAX
19248,2153,4,80,2D
19249,2153,5,140,IMAX
19250,2153,6,120,2D
19251,2153,7,160,2D
19252,2153,8,180,IMAX
19253,2153,9,160,2D
19254,2153,10,80,2D
19255,2153,11,100,2D
19256,2153,12,140,2D
19257,2154,1,180,2D
19258,2154,2,180,2D
19259,2154,3,120,XD
19260,2154,4,160,2D
19261,2154,5,100,IMAX
19262,2154,6,140,2D
19263,2154,7,180,2D
19264,2155,1,80,2D
19265,2155,2,140,2D
19266,2155,3,120,2D
19267,2155,4,120,2D
19268,2155,5,180,XD
19269,2155,6,120,2D
19270,2155,7,160,2D
19271,2155,8,120,2D
19272,2155,9,80,IMAX
19273,2155,10,180,2D
19274,2156,1,80,XD
19275,2156,2,80,XD
19276,2156,3,140,IMAX
19277,2156,4,160,2D
19278,2156,5,180,XD
19279,2156,6,120,2D
19280,2157,1,120,2D
19281,2157,2,80,XD
19282,2157,3,80,2D
19283,2157,4,100,3D
19284,2157,5,140,2D
19285,2157,6,160,XD
19286,2157,7,120,3D
19287,2157,8,80,2D
19288,2157,9,160,2D
19289,2157,10,140,3D
19290,2158,1,180,XD
19291,2158,2,160,2D
19292,2158,3,80,2D
19293,2158,4,140,XD
19294,2158,5,120,2D
19295,2158,6,100,2D
19296,2158,7,120,XD
19297,2158,8,180,2D
19298,2158,9,80,XD
19299,2158,10,160,2D
19300,2158,11,160,2D
19301,2159,1,120,2D
19302,2159,2,120,XD
19303,2159,3,180,XD
19304,2159,4,180,2D
19305,2159,5,100,2D
19306,2159,6,100,3D
19307,2159,7,100,3D
19308,2159,8,160,2D
19309,2160,1,160,3D
19310,2160,2,120,2D
19311,2160,3,80,XD
19312,2160,4,140,IMAX
19313,2160,5,80,2D
19314,2160,6,140,2D
19315,2160,7,160,XD
19316,2160,8,100,2D
19317,2161,1,120,2D
19318,2161,2,120,IMAX
19319,2161,3,140,XD
19320,2161,4,140,2D
19321,2161,5,160,3D
19322,2161,6,160,XD
19323,2162,1,100,2D
19324,2162,2,120,2D
19325,2162,3,120,XD
19326,2162,4,140,2D
19327,2162,5,160,2D
19328,2162,6,140,XD
19329,2162,7,100,2D
19330,2162,8,180,XD
19331,2163,1,160,2D
19332,2163,2,180,XD
19333,2163,3,140,2D
19334,2163,4,160,2D
19335,2163,5,100,3D
19336,2163,6,100,2D
19337,2164,1,140,2D
19338,2164,2,80,2D
19339,2164,3,120,XD
19340,2164,4,160,2D
19341,2164,5,120,IMAX
19342,2164,6,120,2D
19343,2164,7,100,IMAX
19344,2164,8,180,2D
19345,2164,9,80,2D
19346,2164,10,160,XD
19347,2165,1,180,2D
19348,2165,2,180,2D
19349,2165,3,160,XD
19350,2165,4,80,2D
19351,2165,5,80,XD
19352,2165,6,80,2D
19353,2165,7,120,2D
19354,2165,8,80,XD
19355,2165,9,80,2D
19356,2165,10,180,2D
19357,2165,11,100,2D
19358,2166,1,160,2D
19359,2166,2,120,2D
19360,2166,3,180,XD
19361,2166,4,80,IMAX
19362,2166,5,120,XD
19363,2166,6,140,2D
19364,2166,7,160,2D
19365,2166,8,100,2D
19366,2167,1,140,2D
19367,2167,2,160,2D
19368,2167,3,140,2D
19369,2167,4,180,XD
19370,2167,5,80,3D
19371,2167,6,160,2D
19372,2167,7,100,2D
19373,2167,8,100,2D
19374,2167,9,100,2D
19375,2168,1,140,2D
19376,2168,2,80,2D
19377,2168,3,160,3D
19378,2168,4,120,2D
19379,2168,5,140,2D
19380,2168,6,160,2D
19381,2168,7,120,2D
19382,2168,8,160,2D
19383,2168,9,140,2D
19384,2168,10,120,2D
19385,2168,11,120,3D
19386,2168,12,140,3D
19387,2169,1,100,3D
19388,2169,2,160,2D
19389,2169,3,140,2D
19390,2169,4,140,2D
19391,2169,5,80,2D
19392,2169,6,100,3D
19393,2169,7,80,2D
19394,2169,8,100,2D
19395,2169,9,120,2D
19396,2169,10,100,2D
19397,2169,11,140,IMAX
19398,2170,1,160,IMAX
19399,2170,2,120,2D
19400,2170,3,160,XD
19401,2170,4,180,2D
19402,2170,5,160,2D
19403,2170,6,160,2D
19404,2170,7,180,2D
19405,2171,1,180,2D
19406,2171,2,80,XD
19407,2171,3,160,XD
19408,2171,4,120,2D
19409,2171,5,140,2D
19410,2171,6,80,3D
19411,2171,7,100,2D
19412,2171,8,120,3D
19413,2171,9,160,2D
19414,2171,10,80,XD
19415,2171,11,160,IMAX
19416,2172,1,160,2D
19417,2172,2,80,2D
19418,2172,3,120,3D
19419,2172,4,140,2D
19420,2172,5,80,2D
19421,2172,6,120,2D
19422,2172,7,140,IMAX
19423,2172,8,160,2D
19424,2172,9,100,IMAX
19425,2172,10,140,2D
19426,2172,11,140,2D
19427,2173,1,80,IMAX
19428,2173,2,180,XD
19429,2173,3,80,3D
19430,2173,4,120,2D
19431,2173,5,160,2D
19432,2173,6,100,XD
19433,2173,7,160,2D
19434,2173,8,180,2D
19435,2173,9,160,2D
19436,2173,10,180,2D
19437,2174,1,80,2D
19438,2174,2,160,2D
19439,2174,3,180,2D
19440,2174,4,100,2D
19441,2174,5,140,XD
19442,2174,6,80,2D
19443,2174,7,140,IMAX
19444,2174,8,80,2D
19445,2174,9,180,IMAX
19446,2174,10,160,2D
19447,2174,11,160,2D
19448,2175,1,160,XD
19449,2175,2,140,XD
19450,2175,3,120,2D
19451,2175,4,160,IMAX
19452,2175,5,100,2D
19453,2175,6,100,2D
19454,2175,7,80,2D
19455,2176,1,140,2D
19456,2176,2,80,2D
19457,2176,3,140,2D
19458,2176,4,140,3D
19459,2176,5,180,2D
19460,2176,6,160,2D
19461,2176,7,80,2D
19462,2176,8,180,IMAX
19463,2176,9,180,IMAX
19464,2177,1,140,XD
19465,2177,2,100,2D
19466,2177,3,160,IMAX
19467,2177,4,140,2D
19468,2177,5,80,IMAX
19469,2177,6,160,2D
19470,2177,7,160,2D
19471,2177,8,80,2D
19472,2177,9,180,XD
19473,2178,1,160,3D
19474,2178,2,80,3D
19475,2178,3,120,2D
19476,2178,4,80,2D
19477,2178,5,160,3D
19478,2178,6,140,XD
19479,2178,7,120,2D
19480,2178,8,160,IMAX
19481,2178,9,80,XD
19482,2179,1,180,2D
19483,2179,2,140,XD
19484,2179,3,160,2D
19485,2179,4,180,3D
19486,2179,5,180,2D
19487,2179,6,120,2D
19488,2179,7,120,2D
19489,2179,8,140,2D
19490,2179,9,160,3D
19491,2179,10,140,2D
19492,2179,11,100,XD
19493,2180,1,160,2D
19494,2180,2,100,XD
19495,2180,3,140,2D
19496,2180,4,180,2D
19497,2180,5,160,2D
19498,2180,6,80,2D
19499,2180,7,140,2D
19500,2180,8,180,IMAX
19501,2180,9,120,3D
19502,2180,10,140,IMAX
19503,2180,11,120,2D
19504,2181,1,80,2D
19505,2181,2,120,2D
19506,2181,3,180,2D
19507,2181,4,80,XD
19508,2181,5,140,XD
19509,2181,6,120,IMAX
19510,2181,7,100,2D
19511,2181,8,120,XD
19512,2181,9,80,2D
19513,2181,10,80,IMAX
19514,2181,11,140,XD
19515,2181,12,140,2D
19516,2182,1,180,2D
19517,2182,2,120,2D
19518,2182,3,80,2D
19519,2182,4,160,IMAX
19520,2182,5,180,XD
19521,2182,6,180,2D
19522,2182,7,180,2D
19523,2182,8,180,XD
19524,2182,9,140,2D
19525,2183,1,180,3D
19526,2183,2,100,3D
19527,2183,3,120,2D
19528,2183,4,80,2D
19529,2183,5,140,IMAX
19530,2183,6,100,2D
19531,2183,7,180,XD
19532,2183,8,100,3D
19533,2184,1,180,2D
19534,2184,2,80,2D
19535,2184,3,80,3D
19536,2184,4,160,2D
19537,2184,5,160,2D
19538,2184,6,180,2D
19539,2184,7,100,2D
19540,2184,8,160,XD
19541,2185,1,140,2D
19542,2185,2,180,2D
19543,2185,3,140,2D
19544,2185,4,120,2D
19545,2185,5,120,2D
19546,2185,6,80,2D
19547,2185,7,100,IMAX
19548,2185,8,80,XD
19549,2185,9,100,2D
19550,2185,10,100,3D
19551,2185,11,80,2D
19552,2185,12,100,2D
19553,2186,1,180,3D
19554,2186,2,140,3D
19555,2186,3,100,XD
19556,2186,4,100,2D
19557,2186,5,120,2D
19558,2186,6,80,2D
19559,2186,7,100,2D
19560,2186,8,160,2D
19561,2186,9,140,IMAX
19562,2186,10,80,2D
19563,2187,1,100,3D
19564,2187,2,120,2D
19565,2187,3,100,2D
19566,2187,4,180,2D
19567,2187,5,80,IMAX
19568,2187,6,140,3D
19569,2188,1,120,3D
19570,2188,2,160,IMAX
19571,2188,3,120,2D
19572,2188,4,180,2D
19573,2188,5,100,2D
19574,2188,6,120,3D
19575,2188,7,140,3D
19576,2189,1,120,2D
19577,2189,2,80,2D
19578,2189,3,80,2D
19579,2189,4,140,2D
19580,2189,5,100,2D
19581,2189,6,120,XD
19582,2189,7,80,2D
19583,2190,1,140,2D
19584,2190,2,80,2D
19585,2190,3,80,3D
19586,2190,4,160,2D
19587,2190,5,100,2D
19588,2190,6,120,XD
19589,2190,7,140,2D
19590,2190,8,120,2D
19591,2191,1,80,2D
19592,2191,2,180,2D
19593,2191,3,160,3D
19594,2191,4,100,2D
19595,2191,5,160,2D
19596,2191,6,140,3D
19597,2191,7,140,2D
19598,2191,8,100,2D
19599,2191,9,140,XD
19600,2191,10,120,2D
